id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1186302751359172609,suhatamim,#inspiredme #aect19 https://t.co/pegyCVq1zQ,Mon Oct 21 15:26:31 +0000 2019,21/10/2019 16:26:31,,,,,15448744,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1228951710/Suha_normal.jpg,183,294,"Memphis, TN, USA",http://twitter.com/suhatamim/statuses/1186302751359172609,"{""hashtags"":[{""text"":""inspiredme"",""indices"":[0,11]},{""text"":""aect19"",""indices"":[12,19]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1186302744199516200,""id_str"":""1186302744199516161"",""indices"":[20,43],""media_url"":""http://pbs.twimg.com/media/EHaYD4AVUAE0KcV.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHaYD4AVUAE0KcV.jpg"",""url"":""https://t.co/pegyCVq1zQ"",""display_url"":""pic.twitter.com/pegyCVq1zQ"",""expanded_url"":""https://twitter.com/suhatamim/status/1186302751359172609/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":2048,""h"":996,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":584,""resize"":""fit""},""small"":{""w"":680,""h"":331,""resize"":""fit""}}}]}"
1186301122182402049,AliceWuSwift,Welcome to Las Vegas (to me)!! Finally made it to the #AECT19  Convention at Westgate. Look forward to a week of exciting conference sessions! Now off to my augmented reality workshop! 🤓,Mon Oct 21 15:20:02 +0000 2019,21/10/2019 16:20:02,,,,,361417910,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/860038188319899648/FSra4ptU_normal.jpg,40,74,"Honolulu, HI",http://twitter.com/AliceWuSwift/statuses/1186301122182402049,"{""hashtags"":[{""text"":""AECT19"",""indices"":[54,61]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1186291465657319424,aectdddivision,RT @JenM: Here's the @design4learn roster of sessions at #aect19. We'll be updating the list with the slides at the conclusion of the conference. Thanks! https://t.co/bs61Ehh0rt,Mon Oct 21 14:41:40 +0000 2019,21/10/2019 15:41:40,,,,,2647362354,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/489341341474643968/oAA63Du4_normal.jpeg,484,109,,http://twitter.com/aectdddivision/statuses/1186291465657319424,"{""hashtags"":[{""text"":""aect19"",""indices"":[57,64]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JenM"",""name"":""Jennifer Maddrell"",""id"":13515,""id_str"":""13515"",""indices"":[3,8]},{""screen_name"":""design4learn"",""name"":""Designers for Learning"",""id"":1610558420,""id_str"":""1610558420"",""indices"":[21,34]}],""urls"":[]}"
1186290903385690113,JenM,Here's the @design4learn roster of sessions at #aect19. We'll be updating the list with the slides at the conclusion of the conference. Thanks! https://t.co/bs61Ehh0rt,Mon Oct 21 14:39:26 +0000 2019,21/10/2019 15:39:26,,,,,13515,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/906091325023510528/fZ4Ilml4_normal.jpg,2497,4151,"Chicago, IL",http://twitter.com/JenM/statuses/1186290903385690113,"{""hashtags"":[{""text"":""aect19"",""indices"":[47,54]}],""symbols"":[],""user_mentions"":[{""screen_name"":""design4learn"",""name"":""Designers for Learning"",""id"":1610558420,""id_str"":""1610558420"",""indices"":[11,24]}],""urls"":[{""url"":""https://t.co/bs61Ehh0rt"",""expanded_url"":""https://designersforlearning.org/aect19"",""display_url"":""designersforlearning.org/aect19"",""indices"":[144,167]}]}"
1186284376289693696,EINS_Institute,"Wish I could be there, folks! God willing, maybe next year! It's been way too long. #AECT19 https://t.co/utymvPg9pK",Mon Oct 21 14:13:30 +0000 2019,21/10/2019 15:13:30,,,,,860265492,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/703701276874248192/S2MCQLmE_normal.jpg,1438,651,"Washington, DC",http://twitter.com/EINS_Institute/statuses/1186284376289693696,"{""hashtags"":[{""text"":""AECT19"",""indices"":[84,91]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/utymvPg9pK"",""expanded_url"":""https://twitter.com/opencontent/status/1186279502747525123"",""display_url"":""twitter.com/opencontent/st…"",""indices"":[92,115]}]}"
1186282604221358080,FakeBobGagne,Robots and badges and moocs oh my! #aect19,Mon Oct 21 14:06:27 +0000 2019,21/10/2019 15:06:27,,,,,4130346912,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/662099403218415616/Ytao3b5F_normal.jpg,84,88,,http://twitter.com/FakeBobGagne/statuses/1186282604221358080,"{""hashtags"":[{""text"":""aect19"",""indices"":[35,42]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1186279502747525123,opencontent,"Super excited to be heading to #AECT19 today! Lots to do this year, including a workshop on professional networking for the Early Career Symposium, an Intro to Open Ed workshop with @johnhiltoniii, and two other presentations. Looking forward to seeing everyone later today! ✈️",Mon Oct 21 13:54:08 +0000 2019,21/10/2019 14:54:08,,,,,4514361,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/781256117884030976/m0ZvHf4j_normal.jpg,13199,413,"UT, USA",http://twitter.com/opencontent/statuses/1186279502747525123,"{""hashtags"":[{""text"":""AECT19"",""indices"":[31,38]}],""symbols"":[],""user_mentions"":[{""screen_name"":""johnhiltoniii"",""name"":""John Hilton III"",""id"":45002394,""id_str"":""45002394"",""indices"":[182,196]}],""urls"":[]}"
1186270564631007234,AECT,RT @RedstoneAna: Waking up in Las Vegas this morning for the @AECT international convention. So excited!    #aect19 #aect,Mon Oct 21 13:18:37 +0000 2019,21/10/2019 14:18:37,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186270564631007234,"{""hashtags"":[{""text"":""aect19"",""indices"":[108,115]},{""text"":""aect"",""indices"":[116,121]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RedstoneAna"",""name"":""Ana Redstone"",""id"":1053305533489446900,""id_str"":""1053305533489446912"",""indices"":[3,15]},{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[61,66]}],""urls"":[]}"
1186262225066983424,caranorth11,"Before @AnnaRoseLeach and I go have breakfast &amp; people watch for ""walks of shame"", we are planning our schedules for the week.  I'm picking my #devlearn &amp; #aect19 sessions.  Also here is the ""unofficial"" calendar of where I will be: https://t.co/G7FlZXlVBt",Mon Oct 21 12:45:28 +0000 2019,21/10/2019 13:45:28,,,,,715304516791451648,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1145076216476708864/hTH60cQ2_normal.png,6774,3538,"🏠Columbus, OH but my ❤️ is in Kentucky",http://twitter.com/caranorth11/statuses/1186262225066983424,"{""hashtags"":[{""text"":""devlearn"",""indices"":[147,156]},{""text"":""aect19"",""indices"":[163,170]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AnnaRoseLeach"",""name"":""Anna Leach"",""id"":769261047312035800,""id_str"":""769261047312035840"",""indices"":[7,21]}],""urls"":[{""url"":""https://t.co/G7FlZXlVBt"",""expanded_url"":""https://caranorth.com/uncategorized/2019/10/08/2-conferences-5-presentations-1-place-where-to-find-me-october-20-26/"",""display_url"":""caranorth.com/uncategorized/…"",""indices"":[241,264]}]}"
1186262105256673280,DrVirtuality,Looking for @AECT sessions to attend? Come explore virtuality culture theory! @gsa_aect @aectclt #AECT19 #AECT19inspired https://t.co/ueHv3QHoRc,Mon Oct 21 12:45:00 +0000 2019,21/10/2019 13:45:00,,,,,15667548,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1131966046670348288/a3TFTiir_normal.png,2743,2351,"Erie, Pennsylvania",http://twitter.com/DrVirtuality/statuses/1186262105256673280,"{""hashtags"":[{""text"":""AECT19"",""indices"":[97,104]},{""text"":""AECT19inspired"",""indices"":[105,120]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[12,17]},{""screen_name"":""gsa_aect"",""name"":""AECT GSA"",""id"":922536306437181400,""id_str"":""922536306437181440"",""indices"":[78,87]},{""screen_name"":""aectclt"",""name"":""AECT_CLT"",""id"":905212118127042600,""id_str"":""905212118127042560"",""indices"":[88,96]}],""urls"":[],""media"":[{""id"":1185381298958934000,""id_str"":""1185381298958934016"",""indices"":[121,144],""media_url"":""http://pbs.twimg.com/media/EHNSAs_WoAAlGSk.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHNSAs_WoAAlGSk.jpg"",""url"":""https://t.co/ueHv3QHoRc"",""display_url"":""pic.twitter.com/ueHv3QHoRc"",""expanded_url"":""https://twitter.com/DrVirtuality/status/1186262105256673280/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":940,""h"":788,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":570,""resize"":""fit""},""medium"":{""w"":940,""h"":788,""resize"":""fit""}}}]}"
1186261771721404422,RedstoneAna,Waking up in Las Vegas this morning for the @AECT international convention. So excited!    #aect19 #aect,Mon Oct 21 12:43:40 +0000 2019,21/10/2019 13:43:40,,,,,1053305533489446912,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1053305611906174977/3M6k4g2x_normal.jpg,18,113,"Virginia Beach, VA",http://twitter.com/RedstoneAna/statuses/1186261771721404422,"{""hashtags"":[{""text"":""aect19"",""indices"":[91,98]},{""text"":""aect"",""indices"":[99,104]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[44,49]}],""urls"":[]}"
1186222333415043073,claimcompanies,RT @tutaleni: Ok...flight #1 #AECT19 cancelled. Time to channel some creative problem solving to make it to #aect19inspired https://t.co/tIzvxZPGlr,Mon Oct 21 10:06:57 +0000 2019,21/10/2019 11:06:57,,,,,1024338385404682246,,"<a href=""https://claimcompanies.com"" rel=""nofollow"">Flight Claim Companies</a>",http://pbs.twimg.com/profile_images/1024338533312614403/-1O9UFTw_normal.jpg,941,42,,http://twitter.com/claimcompanies/statuses/1186222333415043073,"{""hashtags"":[{""text"":""AECT19"",""indices"":[29,36]},{""text"":""aect19inspired"",""indices"":[108,123]}],""symbols"":[],""user_mentions"":[{""screen_name"":""tutaleni"",""name"":""Tutaleni"",""id"":48223678,""id_str"":""48223678"",""indices"":[3,12]}],""urls"":[]}"
1186218733699776512,tutaleni,Ok...flight #1 #AECT19 cancelled. Time to channel some creative problem solving to make it to #aect19inspired https://t.co/tIzvxZPGlr,Mon Oct 21 09:52:39 +0000 2019,21/10/2019 10:52:39,,,,,48223678,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1162230541141155843/hS_4qnvw_normal.jpg,966,492,,http://twitter.com/tutaleni/statuses/1186218733699776512,"{""hashtags"":[{""text"":""AECT19"",""indices"":[15,22]},{""text"":""aect19inspired"",""indices"":[94,109]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1186218722123571200,""id_str"":""1186218722123571200"",""indices"":[110,133],""media_url"":""http://pbs.twimg.com/tweet_video_thumb/EHZLpJYX4AAX2cd.jpg"",""media_url_https"":""https://pbs.twimg.com/tweet_video_thumb/EHZLpJYX4AAX2cd.jpg"",""url"":""https://t.co/tIzvxZPGlr"",""display_url"":""pic.twitter.com/tIzvxZPGlr"",""expanded_url"":""https://twitter.com/tutaleni/status/1186218733699776512/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":480,""h"":270,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":480,""h"":270,""resize"":""fit""},""large"":{""w"":480,""h"":270,""resize"":""fit""}}}]}"
1186208280701476864,lurdinharlnunes,"RT @AECT: Safe travels everyone! The convention starts tomorrow! If you haven't yet, download the #AECT19 app to help you manage your conference schedule:

🍎- https://t.co/wGmQg29rRb 
▶️- https://t.co/DBp8L89r9E https://t.co/UhaAypI8It",Mon Oct 21 09:11:07 +0000 2019,21/10/2019 10:11:07,,,,,157377292,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1005113439/1aaaa_Lurdinha_normal.jpg,873,1889,Teresina,http://twitter.com/lurdinharlnunes/statuses/1186208280701476864,"{""hashtags"":[{""text"":""AECT19"",""indices"":[98,105]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[3,8]}],""urls"":[]}"
1186183451457867777,wavinya66,RT @nicolapallitt: I'll be sharing about @emergeAfrica at @AECT #aect19  #aect19inspired Join 'A Taste of the International Division' session on Tuesday https://t.co/1zFZPHmu7U or check out these slides https://t.co/jf3RZuwayj Also going to be at the Wednesday BOAF https://t.co/I0LOIg397s https://t.co/qSDD9xuyVp,Mon Oct 21 07:32:27 +0000 2019,21/10/2019 08:32:27,,,,,123168263,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1080116800329793536/bhbSToyc_normal.jpg,653,662,Kenya,http://twitter.com/wavinya66/statuses/1186183451457867777,"{""hashtags"":[{""text"":""aect19"",""indices"":[64,71]},{""text"":""aect19inspired"",""indices"":[73,88]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nicolapallitt"",""name"":""Dr Nicola Pallitt"",""id"":118368334,""id_str"":""118368334"",""indices"":[3,17]},{""screen_name"":""emergeAfrica"",""name"":""e/merge Africa"",""id"":582713322,""id_str"":""582713322"",""indices"":[41,54]},{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[58,63]}],""urls"":[]}"
1186182137080205313,ISLT_FSU,"#FSU #FSUCOE #ISLT students and faculty in Vegas for #AECT19, you now have access to a chronological listing of all ISLT presentations this week: https://t.co/XQy25xuLbt",Mon Oct 21 07:27:14 +0000 2019,21/10/2019 08:27:14,,,,,59857759,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1051685466985164802/DySdAF0A_normal.jpg,456,525,"Tallahassee, FL",http://twitter.com/ISLT_FSU/statuses/1186182137080205313,"{""hashtags"":[{""text"":""FSU"",""indices"":[0,4]},{""text"":""FSUCOE"",""indices"":[5,12]},{""text"":""ISLT"",""indices"":[13,18]},{""text"":""AECT19"",""indices"":[53,60]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/XQy25xuLbt"",""expanded_url"":""https://isfsu.blogspot.com/2019/10/2019-aect-islt-presenters-organized-in.html"",""display_url"":""isfsu.blogspot.com/2019/10/2019-a…"",""indices"":[146,169]}]}"
1186164045772050433,FredWBaker,Just arrived at the conference hotel for #aect19! Anyone else here and about?,Mon Oct 21 06:15:21 +0000 2019,21/10/2019 07:15:21,,,,,28471923,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1057319289370243072/_M9oQwCf_normal.jpg,803,900,"ÜT: 30.620031,-84.783734",http://twitter.com/FredWBaker/statuses/1186164045772050433,"{""hashtags"":[{""text"":""aect19"",""indices"":[41,48]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1186158936681922561,AECT,RT @eromerohall: Non-stop to Vegas! ✈️ Next stop #AECT19 #aect19inspired Looking forward to a week of professional development and grow 😊 https://t.co/5Z4JW1TnKL,Mon Oct 21 05:55:02 +0000 2019,21/10/2019 06:55:02,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186158936681922561,"{""hashtags"":[{""text"":""AECT19"",""indices"":[49,56]},{""text"":""aect19inspired"",""indices"":[57,72]}],""symbols"":[],""user_mentions"":[{""screen_name"":""eromerohall"",""name"":""Dr. Enilda Romero-Hall"",""id"":918747876,""id_str"":""918747876"",""indices"":[3,15]}],""urls"":[]}"
1186158861901676549,AECT,"RT @SmithShannonM: If you’re #AECT19 bound, you’ll find me at these two sessions! #maker #designthinking #AECT19inspired https://t.co/Nwl17Au9vO",Mon Oct 21 05:54:45 +0000 2019,21/10/2019 06:54:45,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186158861901676549,"{""hashtags"":[{""text"":""AECT19"",""indices"":[29,36]},{""text"":""maker"",""indices"":[82,88]},{""text"":""designthinking"",""indices"":[89,104]},{""text"":""AECT19inspired"",""indices"":[105,120]}],""symbols"":[],""user_mentions"":[{""screen_name"":""SmithShannonM"",""name"":""Shannon M. Smith"",""id"":1408637941,""id_str"":""1408637941"",""indices"":[3,17]}],""urls"":[]}"
1186158831459454976,AECT,"RT @KuiXieOSU: For folks attending #aect19 this week, check out our panel on #CollaborativeResearch on Tuesday morning. I will join @ge_xun @amy_c_bradshaw @fake_reeves @christieliuidtr and others to share our experience in collaborative research from proposal to implementation. #aect19inspired https://t.co/mYhbxXJGFj",Mon Oct 21 05:54:37 +0000 2019,21/10/2019 06:54:37,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186158831459454976,"{""hashtags"":[{""text"":""aect19"",""indices"":[35,42]},{""text"":""CollaborativeResearch"",""indices"":[77,99]}],""symbols"":[],""user_mentions"":[{""screen_name"":""KuiXieOSU"",""name"":""Kui Xie"",""id"":392067318,""id_str"":""392067318"",""indices"":[3,13]},{""screen_name"":""ge_xun"",""name"":""Xun"",""id"":2522748974,""id_str"":""2522748974"",""indices"":[132,139]}],""urls"":[]}"
1186157131621289984,AECT,RT @nicolapallitt: I'll be sharing about @emergeAfrica at @AECT #aect19  #aect19inspired Join 'A Taste of the International Division' session on Tuesday https://t.co/1zFZPHmu7U or check out these slides https://t.co/jf3RZuwayj Also going to be at the Wednesday BOAF https://t.co/I0LOIg397s https://t.co/qSDD9xuyVp,Mon Oct 21 05:47:52 +0000 2019,21/10/2019 06:47:52,,,,,12030342,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1057649830879748096/-gzHp1_5_normal.jpg,3089,171,Worldwide,http://twitter.com/AECT/statuses/1186157131621289984,"{""hashtags"":[{""text"":""aect19"",""indices"":[64,71]},{""text"":""aect19inspired"",""indices"":[73,88]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nicolapallitt"",""name"":""Dr Nicola Pallitt"",""id"":118368334,""id_str"":""118368334"",""indices"":[3,17]},{""screen_name"":""emergeAfrica"",""name"":""e/merge Africa"",""id"":582713322,""id_str"":""582713322"",""indices"":[41,54]},{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[58,63]}],""urls"":[]}"
1186150701983879168,nicolapallitt,I'll be sharing about @emergeAfrica at @AECT #aect19  #aect19inspired Join 'A Taste of the International Division' session on Tuesday https://t.co/1zFZPHmu7U or check out these slides https://t.co/jf3RZuwayj Also going to be at the Wednesday BOAF https://t.co/I0LOIg397s https://t.co/qSDD9xuyVp,Mon Oct 21 05:22:19 +0000 2019,21/10/2019 06:22:19,,,,,118368334,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/539754479965335553/nfAZuHPH_normal.jpeg,1612,1883,"Grahamstown, South Africa",http://twitter.com/nicolapallitt/statuses/1186150701983879168,"{""hashtags"":[{""text"":""aect19"",""indices"":[45,52]},{""text"":""aect19inspired"",""indices"":[54,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""emergeAfrica"",""name"":""e/merge Africa"",""id"":582713322,""id_str"":""582713322"",""indices"":[22,35]},{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[39,44]}],""urls"":[{""url"":""https://t.co/1zFZPHmu7U"",""expanded_url"":""http://tinyurl.com/yxtq7qbm"",""display_url"":""tinyurl.com/yxtq7qbm"",""indices"":[134,157]},{""url"":""https://t.co/jf3RZuwayj"",""expanded_url"":""http://bit.ly/emergeAfrica2019"",""display_url"":""bit.ly/emergeAfrica20…"",""indices"":[184,207]},{""url"":""https://t.co/I0LOIg397s"",""expanded_url"":""http://tinyurl.com/y68fgpjw"",""display_url"":""tinyurl.com/y68fgpjw"",""indices"":[247,270]}],""media"":[{""id"":1186150696137027600,""id_str"":""1186150696137027585"",""indices"":[271,294],""media_url"":""http://pbs.twimg.com/media/EHYNxg1UcAEikxd.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHYNxg1UcAEikxd.jpg"",""url"":""https://t.co/qSDD9xuyVp"",""display_url"":""pic.twitter.com/qSDD9xuyVp"",""expanded_url"":""https://twitter.com/nicolapallitt/status/1186150701983879168/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":960,""h"":540,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":960,""h"":540,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""}}}]}"
1186141267211640832,nicolapallitt,RT @srogidd: #aect19 https://t.co/jNK2701Zii,Mon Oct 21 04:44:50 +0000 2019,21/10/2019 05:44:50,,,,,118368334,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/539754479965335553/nfAZuHPH_normal.jpeg,1612,1883,"Grahamstown, South Africa",http://twitter.com/nicolapallitt/statuses/1186141267211640832,"{""hashtags"":[{""text"":""aect19"",""indices"":[13,20]}],""symbols"":[],""user_mentions"":[{""screen_name"":""srogidd"",""name"":""Sylvia Rogers"",""id"":28836047,""id_str"":""28836047"",""indices"":[3,11]}],""urls"":[],""media"":[{""id"":1186119827665997800,""id_str"":""1186119827665997825"",""indices"":[21,44],""media_url"":""http://pbs.twimg.com/media/EHXxsu0UUAEZqA_.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHXxsu0UUAEZqA_.jpg"",""url"":""https://t.co/jNK2701Zii"",""display_url"":""pic.twitter.com/jNK2701Zii"",""expanded_url"":""https://twitter.com/srogidd/status/1186119831617077248/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1280,""h"":720,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1186119831617077200,""source_status_id_str"":""1186119831617077248"",""source_user_id"":28836047,""source_user_id_str"":""28836047""}]}"
1186140050842701825,DrVirtuality,Who is going to @aect this week?! @aectclt #AECT19 #AECT19inspired https://t.co/r0mduFYJo1,Mon Oct 21 04:40:00 +0000 2019,21/10/2019 05:40:00,,,,,15667548,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1131966046670348288/a3TFTiir_normal.png,2743,2351,"Erie, Pennsylvania",http://twitter.com/DrVirtuality/statuses/1186140050842701825,"{""hashtags"":[{""text"":""AECT19"",""indices"":[43,50]},{""text"":""AECT19inspired"",""indices"":[51,66]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AECT"",""name"":""✵ AECT ✵"",""id"":12030342,""id_str"":""12030342"",""indices"":[16,21]},{""screen_name"":""aectclt"",""name"":""AECT_CLT"",""id"":905212118127042600,""id_str"":""905212118127042560"",""indices"":[34,42]}],""urls"":[],""media"":[{""id"":1185706742052606000,""id_str"":""1185706742052605952"",""indices"":[67,90],""media_url"":""http://pbs.twimg.com/media/EHR5_-_U0AAbQgn.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHR5_-_U0AAbQgn.jpg"",""url"":""https://t.co/r0mduFYJo1"",""display_url"":""pic.twitter.com/r0mduFYJo1"",""expanded_url"":""https://twitter.com/DrVirtuality/status/1186140050842701825/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":940,""h"":788,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":570,""resize"":""fit""},""medium"":{""w"":940,""h"":788,""resize"":""fit""}}}]}"
1186135535095447552,teacherrogers,RT @srogidd: #aect19 https://t.co/jNK2701Zii,Mon Oct 21 04:22:03 +0000 2019,21/10/2019 05:22:03,,,,,212784618,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/443492624649838592/0u7BzSpP_normal.jpeg,1280,2655,"Los Angeles, CA, USA",http://twitter.com/teacherrogers/statuses/1186135535095447552,"{""hashtags"":[{""text"":""aect19"",""indices"":[13,20]}],""symbols"":[],""user_mentions"":[{""screen_name"":""srogidd"",""name"":""Sylvia Rogers"",""id"":28836047,""id_str"":""28836047"",""indices"":[3,11]}],""urls"":[],""media"":[{""id"":1186119827665997800,""id_str"":""1186119827665997825"",""indices"":[21,44],""media_url"":""http://pbs.twimg.com/media/EHXxsu0UUAEZqA_.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EHXxsu0UUAEZqA_.jpg"",""url"":""https://t.co/jNK2701Zii"",""display_url"":""pic.twitter.com/jNK2701Zii"",""expanded_url"":""https://twitter.com/srogidd/status/1186119831617077248/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1280,""h"":720,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}},""source_status_id"":1186119831617077200,""source_status_id_str"":""1186119831617077248"",""source_user_id"":28836047,""source_user_id_str"":""28836047""}]}"
