School Code,School Name,School Type,Function,Contact Name,Address 1,Address 2,Town,State,Zip,Phone,Fax,Grade,District Name,District Code,PK_Enrollment,K_Enrollment,1_Enrollment,2_Enrollment,3_Enrollment,4_Enrollment,5_Enrollment,6_Enrollment,7_Enrollment,8_Enrollment,9_Enrollment,10_Enrollment,11_Enrollment,12_Enrollment,SP_Enrollment,TOTAL_Enrollment,First Language Not English,% First Language Not English,English Language Learner,% English Language Learner,Students With Disabilities,% Students With Disabilities,High Needs,% High Needs,Economically Disadvantaged,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",% Males,% Females,Total # of Classes,Average Class Size,Number of Students,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,Average In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Average Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% GED,% Dropped Out,% Permanently Excluded,High School Graduates (#),Attending Coll./Univ. (#),% Attending College,% Private Two-Year,% Private Four-Year,% Public Two-Year,% Public Four-Year,% MA Community College,% MA State University,% UMass,AP_Test Takers,AP_Tests Taken,AP_One Test,AP_Two Tests,AP_Three Tests,AP_Four Tests,AP_Five or More Tests,AP_Score=1,AP_Score=2,AP_Score=3,AP_Score=4,AP_Score=5,% AP_Score 1-2,% AP_Score 3-5,SAT_Tests Taken,Average SAT_Reading,Average SAT_Writing,Average SAT_Math,MCAS_3rdGrade_Math_P+A #,% MCAS_3rdGrade_Math_P+A,MCAS_3rdGrade_Math_A #,% MCAS_3rdGrade_Math_A,MCAS_3rdGrade_Math_P #,% MCAS_3rdGrade_Math_P,MCAS_3rdGrade_Math_NI #,% MCAS_3rdGrade_Math_NI,MCAS_3rdGrade_Math_W/F #,% MCAS_3rdGrade_Math_W/F,MCAS_3rdGrade_Math_Stud. Incl. #,MCAS_3rdGrade_Math_CPI,MCAS_3rdGrade_Math_SGP,MCAS_3rdGrade_Math_Incl. in SGP(#),MCAS_4thGrade_Math_P+A #,% MCAS_4thGrade_Math_P+A,MCAS_4thGrade_Math_A #,% MCAS_4thGrade_Math_A,MCAS_4thGrade_Math_P #,% MCAS_4thGrade_Math_P,MCAS_4thGrade_Math_NI #,% MCAS_4thGrade_Math_NI,MCAS_4thGrade_Math_W/F #,% MCAS_4thGrade_Math_W/F,MCAS_4thGrade_Math_Stud. Incl. #,MCAS_4thGrade_Math_CPI,MCAS_4thGrade_Math_SGP,MCAS_4thGrade_Math_Incl. in SGP(#),MCAS_5thGrade_Math_P+A #,% MCAS_5thGrade_Math_P+A,MCAS_5thGrade_Math_A #,% MCAS_5thGrade_Math_A,MCAS_5thGrade_Math_P #,% MCAS_5thGrade_Math_P,MCAS_5thGrade_Math_NI #,% MCAS_5thGrade_Math_NI,MCAS_5thGrade_Math_W/F #,% MCAS_5thGrade_Math_W/F,MCAS_5thGrade_Math_Stud. Incl. #,MCAS_5thGrade_Math_CPI,MCAS_5thGrade_Math_SGP,MCAS_5thGrade_Math_Incl. in SGP(#),MCAS_6thGrade_Math_P+A #,% MCAS_6thGrade_Math_P+A,MCAS_6thGrade_Math_A #,% MCAS_6thGrade_Math_A,MCAS_6thGrade_Math_P #,% MCAS_6thGrade_Math_P,MCAS_6thGrade_Math_NI #,% MCAS_6thGrade_Math_NI,MCAS_6thGrade_Math_W/F #,% MCAS_6thGrade_Math_W/F,MCAS_6thGrade_Math_Stud. Incl. #,MCAS_6thGrade_Math_CPI,MCAS_6thGrade_Math_SGP,MCAS_6thGrade_Math_Incl. in SGP(#),MCAS_7thGrade_Math_P+A #,% MCAS_7thGrade_Math_P+A,MCAS_7thGrade_Math_A #,% MCAS_7thGrade_Math_A,MCAS_7thGrade_Math_P #,% MCAS_7thGrade_Math_P,MCAS_7thGrade_Math_NI #,% MCAS_7thGrade_Math_NI,MCAS_7thGrade_Math_W/F #,% MCAS_7thGrade_Math_W/F,MCAS_7thGrade_Math_Stud. Incl. #,MCAS_7thGrade_Math_CPI,MCAS_7thGrade_Math_SGP,MCAS_7thGrade_Math_Incl. in SGP(#),MCAS_8thGrade_Math_P+A #,% MCAS_8thGrade_Math_P+A,MCAS_8thGrade_Math_A #,% MCAS_8thGrade_Math_A,MCAS_8thGrade_Math_P #,% MCAS_8thGrade_Math_P,MCAS_8thGrade_Math_NI #,% MCAS_8thGrade_Math_NI,MCAS_8thGrade_Math_W/F #,% MCAS_8thGrade_Math_W/F,MCAS_8thGrade_Math_Stud. Incl. #,MCAS_8thGrade_Math_CPI,MCAS_8thGrade_Math_SGP,MCAS_8thGrade_Math_Incl. in SGP(#),MCAS_10thGrade_Math_P+A #,% MCAS_10thGrade_Math_P+A,MCAS_10thGrade_Math_A #,% MCAS_10thGrade_Math_A,MCAS_10thGrade_Math_P #,% MCAS_10thGrade_Math_P,MCAS_10thGrade_Math_NI #,% MCAS_10thGrade_Math_NI,MCAS_10thGrade_Math_W/F #,% MCAS_10thGrade_Math_W/F,MCAS_10thGrade_Math_Stud. Incl. #,MCAS_10thGrade_Math_CPI,MCAS_10thGrade_Math_SGP,MCAS_10thGrade_Math_Incl. in SGP(#),MCAS_3rdGrade_English_P+A #,% MCAS_3rdGrade_English_P+A,MCAS_3rdGrade_English_A #,% MCAS_3rdGrade_English_A,MCAS_3rdGrade_English_P #,% MCAS_3rdGrade_English_P,MCAS_3rdGrade_English_NI #,% MCAS_3rdGrade_English_NI,MCAS_3rdGrade_English_W/F #,% MCAS_3rdGrade_English_W/F,MCAS_3rdGrade_English_Stud. Incl. #,MCAS_3rdGrade_English_CPI,MCAS_3rdGrade_English_SGP,MCAS_3rdGrade_English_Incl. in SGP(#),MCAS_4thGrade_English_P+A #,% MCAS_4thGrade_English_P+A,MCAS_4thGrade_English_A #,% MCAS_4thGrade_English_A,MCAS_4thGrade_English_P #,% MCAS_4thGrade_English_P,MCAS_4thGrade_English_NI #,% MCAS_4thGrade_English_NI,MCAS_4thGrade_English_W/F #,% MCAS_4thGrade_English_W/F,MCAS_4thGrade_English_Stud. Incl. #,MCAS_4thGrade_English_CPI,MCAS_4thGrade_English_SGP,MCAS_4thGrade_English_Incl. in SGP(#),MCAS_5thGrade_English_P+A #,% MCAS_5thGrade_English_P+A,MCAS_5thGrade_English_A #,% MCAS_5thGrade_English_A,MCAS_5thGrade_English_P #,% MCAS_5thGrade_English_P,MCAS_5thGrade_English_NI #,% MCAS_5thGrade_English_NI,MCAS_5thGrade_English_W/F #,% MCAS_5thGrade_English_W/F,MCAS_5thGrade_English_Stud. Incl. #,MCAS_5thGrade_English_CPI,MCAS_5thGrade_English_SGP,MCAS_5thGrade_English_Incl. in SGP(#),MCAS_6thGrade_English_P+A #,% MCAS_6thGrade_English_P+A,MCAS_6thGrade_English_A #,% MCAS_6thGrade_English_A,MCAS_6thGrade_English_P #,% MCAS_6thGrade_English_P,MCAS_6thGrade_English_NI #,% MCAS_6thGrade_English_NI,MCAS_6thGrade_English_W/F #,% MCAS_6thGrade_English_W/F,MCAS_6thGrade_English_Stud. Incl. #,MCAS_6thGrade_English_CPI,MCAS_6thGrade_English_SGP,MCAS_6thGrade_English_Incl. in SGP(#),MCAS_7thGrade_English_P+A #,% MCAS_7thGrade_English_P+A,MCAS_7thGrade_English_A #,% MCAS_7thGrade_English_A,MCAS_7thGrade_English_P #,% MCAS_7thGrade_English_P,MCAS_7thGrade_English_NI #,% MCAS_7thGrade_English_NI,MCAS_7thGrade_English_W/F #,% MCAS_7thGrade_English_W/F,MCAS_7thGrade_English_Stud. Incl. #,MCAS_7thGrade_English_CPI,MCAS_7thGrade_English_SGP,MCAS_7thGrade_English_Incl. in SGP(#),MCAS_8thGrade_English_P+A #,% MCAS_8thGrade_English_P+A,MCAS_8thGrade_English_A #,% MCAS_8thGrade_English_A,MCAS_8thGrade_English_P #,% MCAS_8thGrade_English_P,MCAS_8thGrade_English_NI #,% MCAS_8thGrade_English_NI,MCAS_8thGrade_English_W/F #,% MCAS_8thGrade_English_W/F,MCAS_8thGrade_English_Stud. Incl. #,MCAS_8thGrade_English_CPI,MCAS_8thGrade_English_SGP,MCAS_8thGrade_English_Incl. in SGP(#),MCAS_10thGrade_English_P+A #,% MCAS_10thGrade_English_P+A,MCAS_10thGrade_English_A #,% MCAS_10thGrade_English_A,MCAS_10thGrade_English_P #,% MCAS_10thGrade_English_P,MCAS_10thGrade_English_NI #,% MCAS_10thGrade_English_NI,MCAS_10thGrade_English_W/F #,% MCAS_10thGrade_English_W/F,MCAS_10thGrade_English_Stud. Incl. #,MCAS_10thGrade_English_CPI,MCAS_10thGrade_English_SGP,MCAS_10thGrade_English_Incl. in SGP(#),Accountability and Assistance Level,Accountability and Assistance Description,School Accountability Percentile (1-99),Progress and Performance Index (PPI) - All Students,Progress and Performance Index (PPI) - High Needs Students,District_Accountability and Assistance Level,District_Accountability and Assistance Description,District_Progress and Performance Index (PPI) - All Students,District_Progress and Performance Index (PPI) - High Needs Students
00460002,Brookline Early Education Program at Putterham,Public School,Principal,Vicki Milstein,194 Grove Street,,Chestnut Hill,MA,2467,617-713-5471,617-739-7562,PK,Brookline,00460000,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,18.0,28.1,10.0,15.6,20.0,31.3,29.0,45.3,6.0,9.4,4.7,29.7,7.8,42.2,0.0,0.0,15.6,60.9,39.1,6.0,13.5,81.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient data,,,,,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460505,Brookline High,Public School,Principal,Anthony Meyer,115 Greenough Street,,Brookline,MA,2445,617-713-5003,617-713-5005,"PK,09,10,11,12",Brookline,00460000,13,0,0,0,0,0,0,0,0,0,500,509,492,479,16,2009,572.0,28.5,75.0,3.7,326.0,16.2,563.0,28.0,235.0,11.7,7.6,16.7,10.4,57.2,0.0,0.0,8.0,50.2,49.8,1073.0,14.3,1978.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,442.0,93.4,3.8,0.0,0.9,1.8,0.0,451.0,365.0,80.9,0.0,65.5,7.4,27.1,6.3,2.5,14.8,405,811,175.0,105.0,90.0,24.0,11.0,5.0,39.0,133.0,263.0,371.0,5.4,94.6,377.0,599.0,590.0,617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.0,93.0,390.0,83.0,49.0,10.0,22.0,5.0,9.0,2.0,470.0,97.4,52.0,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,97.0,358.0,76.0,97.0,21.0,11.0,2.0,5.0,1.0,471.0,98.7,58.0,382.0,Level 1,Meeting gap narrowing goals,81.0,82.0,75.0,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460005,Edith C Baker,Public School,Principal,Mary Brown,205 Beverly Rd,,Chestnut Hill,MA,2467,617-879-4500,617-879-4505,"K,01,02,03,04,05,06,07,08",Brookline,00460000,0,83,76,103,72,106,80,74,91,79,0,0,0,0,0,764,283.0,37.0,100.0,13.1,107.0,14.0,280.0,36.6,62.0,8.1,5.1,25.4,10.1,51.3,0.0,0.3,7.9,50.8,49.2,446.0,18.4,780.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,83.0,64.0,59.0,27.0,25.0,12.0,11.0,6.0,6.0,109.0,91.3,,,59.0,82.0,31.0,43.0,28.0,39.0,8.0,11.0,5.0,7.0,72.0,92.7,74.0,65.0,51.0,75.0,33.0,49.0,18.0,26.0,15.0,22.0,2.0,3.0,68.0,91.2,59.0,62.0,63.0,70.0,34.0,38.0,29.0,32.0,19.0,21.0,8.0,9.0,90.0,85.0,43.0,85.0,69.0,86.0,51.0,64.0,18.0,23.0,7.0,9.0,4.0,5.0,80.0,93.4,76.5,74.0,63.0,85.0,47.0,64.0,16.0,22.0,8.0,11.0,3.0,4.0,74.0,92.2,65.0,71.0,,,,,,,,,,,,,,,88.0,81.0,23.0,21.0,65.0,60.0,12.0,11.0,9.0,8.0,109.0,90.4,,,59.0,81.0,14.0,19.0,45.0,62.0,9.0,12.0,5.0,7.0,73.0,90.8,67.0,65.0,62.0,90.0,30.0,43.0,32.0,46.0,6.0,9.0,1.0,1.0,69.0,96.4,74.0,62.0,77.0,86.0,27.0,30.0,50.0,56.0,12.0,13.0,1.0,1.0,90.0,94.7,53.0,84.0,74.0,93.0,23.0,29.0,51.0,64.0,3.0,4.0,3.0,4.0,80.0,95.6,68.5,74.0,71.0,96.0,38.0,51.0,33.0,45.0,2.0,3.0,1.0,1.0,74.0,98.3,76.0,71.0,,,,,,,,,,,,,,,Level 1,Meeting gap narrowing goals,97.0,97.0,84.0,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460015,Edward Devotion,Public School,Principal,Monica Crowley,194 Boylston St,,Brookline,MA,2445,617-879-4400,617-739-7501,"K,01,02,03,04,05,06,07,08",Brookline,00460000,0,91,101,93,97,100,92,77,72,75,0,0,0,0,0,798,323.0,40.5,122.0,15.3,118.0,14.8,300.0,37.6,96.0,12.0,4.9,12.9,13.4,58.8,0.0,0.0,10.0,51.9,48.1,476.0,18.8,861.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,70.0,38.0,40.0,28.0,30.0,13.0,14.0,15.0,16.0,94.0,82.4,,,58.0,64.0,26.0,29.0,32.0,36.0,25.0,28.0,7.0,8.0,90.0,86.4,72.0,87.0,54.0,71.0,33.0,43.0,21.0,28.0,14.0,18.0,8.0,11.0,76.0,85.9,77.5,70.0,53.0,73.0,25.0,34.0,28.0,38.0,13.0,18.0,7.0,10.0,73.0,85.6,60.0,70.0,62.0,81.0,44.0,57.0,18.0,23.0,6.0,8.0,9.0,12.0,77.0,88.6,72.0,71.0,63.0,82.0,43.0,56.0,20.0,26.0,12.0,16.0,2.0,3.0,77.0,91.2,64.0,71.0,,,,,,,,,,,,,,,64.0,68.0,8.0,9.0,56.0,60.0,23.0,24.0,7.0,7.0,94.0,85.4,,,66.0,73.0,15.0,17.0,51.0,57.0,19.0,21.0,5.0,6.0,90.0,87.5,59.0,87.0,57.0,75.0,14.0,18.0,43.0,57.0,16.0,21.0,3.0,4.0,76.0,90.1,52.0,69.0,60.0,81.0,17.0,23.0,43.0,58.0,12.0,16.0,2.0,3.0,74.0,91.9,52.0,71.0,66.0,86.0,15.0,19.0,51.0,66.0,10.0,13.0,1.0,1.0,77.0,94.8,57.0,70.0,72.0,94.0,28.0,36.0,44.0,57.0,5.0,6.0,0.0,0.0,77.0,98.1,61.0,72.0,,,,,,,,,,,,,,,Level 2,Not meeting gap narrowing goals,84.0,78.0,69.0,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460025,Heath,Public School,Principal,Asa Sevelius,100 Eliot Street,,Chestnut Hill,MA,2467,617-879-4570,617-739-7570,"PK,K,01,02,03,04,05,06,07,08",Brookline,00460000,29,47,66,71,67,71,53,65,52,57,0,0,0,0,0,578,130.0,22.5,33.0,5.7,53.0,9.2,119.0,20.6,28.0,4.8,3.8,17.6,9.0,60.9,0.0,0.0,8.7,49.1,50.7,289.0,20.3,589.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,92.0,47.0,64.0,20.0,27.0,4.0,5.0,2.0,3.0,73.0,96.2,,,52.0,95.0,36.0,65.0,16.0,29.0,3.0,5.0,0.0,0.0,55.0,98.2,80.0,54.0,55.0,81.0,33.0,49.0,22.0,32.0,12.0,18.0,1.0,1.0,68.0,93.8,58.0,63.0,52.0,85.0,32.0,52.0,20.0,33.0,7.0,11.0,2.0,3.0,61.0,93.4,55.0,60.0,49.0,91.0,35.0,65.0,14.0,26.0,4.0,7.0,1.0,2.0,54.0,96.3,70.0,54.0,30.0,83.0,25.0,69.0,5.0,14.0,3.0,8.0,3.0,8.0,36.0,91.0,60.5,36.0,,,,,,,,,,,,,,,59.0,81.0,14.0,19.0,45.0,62.0,13.0,18.0,1.0,1.0,73.0,93.8,,,53.0,96.0,25.0,45.0,28.0,51.0,2.0,4.0,0.0,0.0,55.0,98.2,85.0,54.0,58.0,85.0,34.0,50.0,24.0,35.0,9.0,13.0,1.0,1.0,68.0,95.2,61.0,63.0,57.0,93.0,22.0,36.0,35.0,57.0,3.0,5.0,1.0,2.0,61.0,97.1,57.0,60.0,51.0,94.0,24.0,44.0,27.0,50.0,3.0,6.0,0.0,0.0,54.0,98.6,71.0,54.0,33.0,92.0,14.0,39.0,19.0,53.0,2.0,6.0,1.0,3.0,36.0,95.8,58.5,36.0,,,,,,,,,,,,,,,Level 2,Not meeting gap narrowing goals,97.0,100.0,69.0,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460045,John D Runkle,Public School,Principal,Genteen Jean-Michel,50 Druce Street,,Brookline,MA,2445,617-879-4650,617-739-7675,"PK,K,01,02,03,04,05,06,07,08",Brookline,00460000,14,58,66,70,74,69,66,66,70,60,0,0,0,0,0,613,155.0,25.3,47.0,7.7,118.0,19.2,175.0,28.5,29.0,4.7,3.1,15.2,10.1,60.8,0.0,0.0,10.8,51.9,48.1,297.0,20.5,601.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,88.0,39.0,59.0,19.0,29.0,5.0,8.0,3.0,5.0,66.0,93.6,,,50.0,77.0,25.0,38.0,25.0,38.0,12.0,18.0,3.0,5.0,65.0,91.9,81.0,60.0,42.0,82.0,22.0,43.0,20.0,39.0,8.0,16.0,1.0,2.0,51.0,94.1,71.0,47.0,54.0,79.0,39.0,57.0,15.0,22.0,10.0,15.0,4.0,6.0,68.0,91.2,58.0,62.0,45.0,79.0,26.0,46.0,19.0,33.0,7.0,12.0,5.0,9.0,57.0,91.2,78.0,53.0,48.0,75.0,33.0,52.0,15.0,23.0,5.0,8.0,11.0,17.0,64.0,85.9,50.0,53.0,,,,,,,,,,,,,,,52.0,79.0,7.0,11.0,45.0,68.0,13.0,20.0,1.0,2.0,66.0,91.7,,,48.0,74.0,4.0,6.0,44.0,68.0,13.0,20.0,4.0,6.0,65.0,91.2,62.0,60.0,38.0,75.0,6.0,12.0,32.0,63.0,12.0,24.0,1.0,2.0,51.0,92.2,41.0,47.0,59.0,87.0,22.0,32.0,37.0,54.0,6.0,9.0,3.0,4.0,68.0,95.2,52.5,62.0,55.0,92.0,12.0,20.0,43.0,72.0,3.0,5.0,2.0,3.0,60.0,97.5,72.0,56.0,55.0,86.0,19.0,30.0,36.0,56.0,5.0,8.0,4.0,6.0,64.0,96.9,64.0,54.0,,,,,,,,,,,,,,,Level 1,Meeting gap narrowing goals,89.0,90.0,77.0,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460030,Lawrence,Public School,Principal,Allyson Hart,27 Francis Street,,Brookline,MA,2446,617-879-4303,617-879-4390,"K,01,02,03,04,05,06,07,08",Brookline,00460000,0,80,89,88,85,88,79,62,79,61,0,0,0,0,0,711,281.0,39.5,153.0,21.5,91.0,12.8,298.0,41.9,74.0,10.4,5.8,31.5,8.4,46.1,0.0,0.1,8.0,51.8,48.2,388.0,18.5,674.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,84.0,47.0,59.0,19.0,24.0,10.0,13.0,3.0,4.0,79.0,92.7,,,55.0,82.0,19.0,28.0,36.0,54.0,6.0,9.0,6.0,9.0,67.0,89.9,54.0,65.0,43.0,81.0,33.0,62.0,10.0,19.0,6.0,11.0,4.0,8.0,53.0,90.6,82.0,48.0,58.0,77.0,37.0,49.0,21.0,28.0,10.0,13.0,7.0,9.0,75.0,88.0,60.0,72.0,46.0,87.0,32.0,60.0,14.0,26.0,4.0,8.0,3.0,6.0,53.0,92.5,66.0,49.0,40.0,80.0,29.0,58.0,11.0,22.0,7.0,14.0,3.0,6.0,50.0,89.0,73.0,48.0,,,,,,,,,,,,,,,64.0,80.0,13.0,16.0,51.0,64.0,13.0,16.0,3.0,4.0,80.0,91.9,,,50.0,75.0,7.0,10.0,43.0,64.0,14.0,21.0,3.0,4.0,67.0,88.4,51.0,65.0,46.0,85.0,26.0,48.0,20.0,37.0,7.0,13.0,1.0,2.0,54.0,94.0,62.0,48.0,60.0,80.0,19.0,25.0,41.0,55.0,11.0,15.0,4.0,5.0,75.0,92.0,44.0,72.0,51.0,98.0,13.0,25.0,38.0,73.0,1.0,2.0,0.0,0.0,52.0,99.5,66.0,49.0,47.0,94.0,18.0,36.0,29.0,58.0,3.0,6.0,0.0,0.0,50.0,97.5,65.0,48.0,,,,,,,,,,,,,,,Level 1,Meeting gap narrowing goals,92.0,98.0,87.0,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460020,Michael Driscoll,Public School,Principal,Sujan Talukdar,64 Westbourne Terrace,,Brookline,MA,2446,617-879-4250,617-739-7502,"PK,K,01,02,03,04,05,06,07,08",Brookline,00460000,14,61,58,76,63,70,68,66,66,58,0,0,0,0,0,600,149.0,24.8,55.0,9.2,91.0,15.2,169.0,28.2,36.0,6.0,5.3,14.7,7.5,57.8,0.2,0.0,14.5,51.2,48.8,312.0,20.0,607.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,90.0,40.0,60.0,20.0,30.0,5.0,7.0,2.0,3.0,67.0,95.5,,,43.0,63.0,24.0,35.0,19.0,28.0,20.0,29.0,5.0,7.0,68.0,85.3,74.0,65.0,54.0,84.0,38.0,59.0,16.0,25.0,8.0,13.0,2.0,3.0,64.0,93.8,72.0,58.0,53.0,80.0,29.0,44.0,24.0,36.0,5.0,8.0,8.0,12.0,66.0,88.3,43.0,63.0,47.0,90.0,32.0,62.0,15.0,29.0,3.0,6.0,2.0,4.0,52.0,94.7,68.5,46.0,47.0,82.0,31.0,54.0,16.0,28.0,6.0,11.0,4.0,7.0,57.0,90.4,55.0,51.0,,,,,,,,,,,,,,,53.0,79.0,8.0,12.0,45.0,67.0,13.0,19.0,1.0,1.0,67.0,92.2,,,48.0,71.0,8.0,12.0,40.0,59.0,14.0,21.0,6.0,9.0,68.0,85.7,72.0,65.0,56.0,88.0,31.0,48.0,25.0,39.0,7.0,11.0,1.0,2.0,64.0,94.9,71.0,58.0,53.0,80.0,15.0,23.0,38.0,58.0,8.0,12.0,5.0,8.0,66.0,90.2,31.0,63.0,48.0,92.0,6.0,12.0,42.0,81.0,4.0,8.0,0.0,0.0,52.0,98.1,54.0,46.0,52.0,91.0,11.0,19.0,41.0,72.0,4.0,7.0,1.0,2.0,57.0,96.1,44.0,51.0,,,,,,,,,,,,,,,Level 2,Not meeting gap narrowing goals,94.0,96.0,65.0,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460040,Pierce,Public School,Principal,Christine Kelley,50 School Street,,Brookline,MA,2446,617-730-2583,617-264-6468,"K,01,02,03,04,05,06,07,08",Brookline,00460000,0,96,113,106,111,91,83,88,86,80,0,0,0,0,0,854,258.0,30.2,127.0,14.9,76.0,8.9,262.0,30.7,81.0,9.5,5.2,20.7,10.3,55.5,0.0,0.0,8.3,48.8,51.2,439.0,20.1,829.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,90.0,42.0,52.0,31.0,38.0,5.0,6.0,3.0,4.0,81.0,94.8,,,56.0,75.0,33.0,44.0,23.0,31.0,16.0,21.0,3.0,4.0,75.0,89.3,67.5,72.0,60.0,80.0,40.0,53.0,20.0,27.0,12.0,16.0,3.0,4.0,75.0,91.3,62.0,72.0,60.0,78.0,31.0,40.0,29.0,38.0,10.0,13.0,7.0,9.0,77.0,88.0,45.5,74.0,47.0,64.0,20.0,27.0,27.0,37.0,21.0,29.0,5.0,7.0,73.0,85.3,48.5,68.0,57.0,81.0,41.0,59.0,16.0,23.0,8.0,11.0,5.0,7.0,70.0,90.4,71.0,63.0,,,,,,,,,,,,,,,58.0,73.0,6.0,8.0,52.0,65.0,19.0,24.0,3.0,4.0,80.0,90.6,,,55.0,73.0,11.0,15.0,44.0,59.0,18.0,24.0,2.0,3.0,75.0,90.3,60.0,72.0,64.0,85.0,26.0,35.0,38.0,51.0,6.0,8.0,5.0,7.0,75.0,92.0,58.0,72.0,63.0,82.0,28.0,36.0,35.0,45.0,11.0,14.0,3.0,4.0,77.0,92.5,53.0,74.0,62.0,85.0,16.0,22.0,46.0,63.0,10.0,14.0,1.0,1.0,73.0,94.2,68.0,68.0,59.0,86.0,19.0,28.0,40.0,58.0,9.0,13.0,1.0,1.0,69.0,94.6,65.0,62.0,,,,,,,,,,,,,,,Level 2,Not meeting gap narrowing goals,84.0,84.0,55.0,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
00460060,The Lynch Center,Public School,Principal,Vicki Milstein,599 Brookline Avenue,,Brookline,MA,2445,617-713-5472,617-739-7562,PK,Brookline,00460000,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,22.0,32.4,15.0,22.1,17.0,25.0,33.0,48.5,9.0,13.2,8.8,17.6,13.2,48.5,0.0,0.0,11.8,60.3,39.7,6.0,11.5,69.0,53174888.0,91507.0,581.0,128747803.16,7500.4,17165.46,133544402.51,7565.2,17652.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient data,,,,,Level 2,One or more schools in the district classified into Level 2,67.0,62.0
